tile_id,cloud_cover,date,spatial_cover,links
T15SUV,0,2022-04-01,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2022091T165851.v2.0/HLS.S30.T15SUV.2022091T165851.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2022091T165851.v2.0/HLS.S30.T15SUV.2022091T165851.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2022091T165851.v2.0/HLS.S30.T15SUV.2022091T165851.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2022091T165851.v2.0/HLS.S30.T15SUV.2022091T165851.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2022091T165851.v2.0/HLS.S30.T15SUV.2022091T165851.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2022091T165851.v2.0/HLS.S30.T15SUV.2022091T165851.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2022091T165851.v2.0/HLS.S30.T15SUV.2022091T165851.v2.0.Fmask.tif'}"
T15SUV,1,2022-07-05,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2022186T165849.v2.0/HLS.S30.T15SUV.2022186T165849.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2022186T165849.v2.0/HLS.S30.T15SUV.2022186T165849.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2022186T165849.v2.0/HLS.S30.T15SUV.2022186T165849.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2022186T165849.v2.0/HLS.S30.T15SUV.2022186T165849.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2022186T165849.v2.0/HLS.S30.T15SUV.2022186T165849.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2022186T165849.v2.0/HLS.S30.T15SUV.2022186T165849.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2022186T165849.v2.0/HLS.S30.T15SUV.2022186T165849.v2.0.Fmask.tif'}"
T15SUV,0,2022-09-23,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2022266T170029.v2.0/HLS.S30.T15SUV.2022266T170029.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2022266T170029.v2.0/HLS.S30.T15SUV.2022266T170029.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2022266T170029.v2.0/HLS.S30.T15SUV.2022266T170029.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2022266T170029.v2.0/HLS.S30.T15SUV.2022266T170029.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2022266T170029.v2.0/HLS.S30.T15SUV.2022266T170029.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2022266T170029.v2.0/HLS.S30.T15SUV.2022266T170029.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2022266T170029.v2.0/HLS.S30.T15SUV.2022266T170029.v2.0.Fmask.tif'}"
T15SUU,0,2022-03-02,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUU.2022061T170221.v2.0/HLS.S30.T15SUU.2022061T170221.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUU.2022061T170221.v2.0/HLS.S30.T15SUU.2022061T170221.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUU.2022061T170221.v2.0/HLS.S30.T15SUU.2022061T170221.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUU.2022061T170221.v2.0/HLS.S30.T15SUU.2022061T170221.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUU.2022061T170221.v2.0/HLS.S30.T15SUU.2022061T170221.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUU.2022061T170221.v2.0/HLS.S30.T15SUU.2022061T170221.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUU.2022061T170221.v2.0/HLS.S30.T15SUU.2022061T170221.v2.0.Fmask.tif'}"
T15SUU,0,2022-06-25,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUU.2022176T165849.v2.0/HLS.S30.T15SUU.2022176T165849.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUU.2022176T165849.v2.0/HLS.S30.T15SUU.2022176T165849.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUU.2022176T165849.v2.0/HLS.S30.T15SUU.2022176T165849.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUU.2022176T165849.v2.0/HLS.S30.T15SUU.2022176T165849.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUU.2022176T165849.v2.0/HLS.S30.T15SUU.2022176T165849.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUU.2022176T165849.v2.0/HLS.S30.T15SUU.2022176T165849.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUU.2022176T165849.v2.0/HLS.S30.T15SUU.2022176T165849.v2.0.Fmask.tif'}"
T15SUU,0,2022-09-28,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUU.2022271T170111.v2.0/HLS.S30.T15SUU.2022271T170111.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUU.2022271T170111.v2.0/HLS.S30.T15SUU.2022271T170111.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUU.2022271T170111.v2.0/HLS.S30.T15SUU.2022271T170111.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUU.2022271T170111.v2.0/HLS.S30.T15SUU.2022271T170111.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUU.2022271T170111.v2.0/HLS.S30.T15SUU.2022271T170111.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUU.2022271T170111.v2.0/HLS.S30.T15SUU.2022271T170111.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUU.2022271T170111.v2.0/HLS.S30.T15SUU.2022271T170111.v2.0.Fmask.tif'}"
T15SUT,0,2022-03-17,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUT.2022076T165929.v2.0/HLS.S30.T15SUT.2022076T165929.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUT.2022076T165929.v2.0/HLS.S30.T15SUT.2022076T165929.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUT.2022076T165929.v2.0/HLS.S30.T15SUT.2022076T165929.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUT.2022076T165929.v2.0/HLS.S30.T15SUT.2022076T165929.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUT.2022076T165929.v2.0/HLS.S30.T15SUT.2022076T165929.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUT.2022076T165929.v2.0/HLS.S30.T15SUT.2022076T165929.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUT.2022076T165929.v2.0/HLS.S30.T15SUT.2022076T165929.v2.0.Fmask.tif'}"
T15SUT,0,2022-04-26,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUT.2022116T165839.v2.0/HLS.S30.T15SUT.2022116T165839.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUT.2022116T165839.v2.0/HLS.S30.T15SUT.2022116T165839.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUT.2022116T165839.v2.0/HLS.S30.T15SUT.2022116T165839.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUT.2022116T165839.v2.0/HLS.S30.T15SUT.2022116T165839.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUT.2022116T165839.v2.0/HLS.S30.T15SUT.2022116T165839.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUT.2022116T165839.v2.0/HLS.S30.T15SUT.2022116T165839.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUT.2022116T165839.v2.0/HLS.S30.T15SUT.2022116T165839.v2.0.Fmask.tif'}"
T15SUT,0,2022-09-23,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUT.2022266T170029.v2.0/HLS.S30.T15SUT.2022266T170029.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUT.2022266T170029.v2.0/HLS.S30.T15SUT.2022266T170029.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUT.2022266T170029.v2.0/HLS.S30.T15SUT.2022266T170029.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUT.2022266T170029.v2.0/HLS.S30.T15SUT.2022266T170029.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUT.2022266T170029.v2.0/HLS.S30.T15SUT.2022266T170029.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUT.2022266T170029.v2.0/HLS.S30.T15SUT.2022266T170029.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUT.2022266T170029.v2.0/HLS.S30.T15SUT.2022266T170029.v2.0.Fmask.tif'}"
T15SUS,0,2022-03-02,97,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUS.2022061T170221.v2.0/HLS.S30.T15SUS.2022061T170221.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUS.2022061T170221.v2.0/HLS.S30.T15SUS.2022061T170221.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUS.2022061T170221.v2.0/HLS.S30.T15SUS.2022061T170221.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUS.2022061T170221.v2.0/HLS.S30.T15SUS.2022061T170221.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUS.2022061T170221.v2.0/HLS.S30.T15SUS.2022061T170221.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUS.2022061T170221.v2.0/HLS.S30.T15SUS.2022061T170221.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUS.2022061T170221.v2.0/HLS.S30.T15SUS.2022061T170221.v2.0.Fmask.tif'}"
T15SUS,2,2022-06-20,96,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUS.2022171T165901.v2.0/HLS.S30.T15SUS.2022171T165901.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUS.2022171T165901.v2.0/HLS.S30.T15SUS.2022171T165901.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUS.2022171T165901.v2.0/HLS.S30.T15SUS.2022171T165901.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUS.2022171T165901.v2.0/HLS.S30.T15SUS.2022171T165901.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUS.2022171T165901.v2.0/HLS.S30.T15SUS.2022171T165901.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUS.2022171T165901.v2.0/HLS.S30.T15SUS.2022171T165901.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUS.2022171T165901.v2.0/HLS.S30.T15SUS.2022171T165901.v2.0.Fmask.tif'}"
T15SUS,0,2022-09-28,97,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUS.2022271T170111.v2.0/HLS.S30.T15SUS.2022271T170111.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUS.2022271T170111.v2.0/HLS.S30.T15SUS.2022271T170111.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUS.2022271T170111.v2.0/HLS.S30.T15SUS.2022271T170111.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUS.2022271T170111.v2.0/HLS.S30.T15SUS.2022271T170111.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUS.2022271T170111.v2.0/HLS.S30.T15SUS.2022271T170111.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUS.2022271T170111.v2.0/HLS.S30.T15SUS.2022271T170111.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUS.2022271T170111.v2.0/HLS.S30.T15SUS.2022271T170111.v2.0.Fmask.tif'}"
T15SUR,0,2022-03-12,76,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUR.2022071T170111.v2.0/HLS.S30.T15SUR.2022071T170111.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUR.2022071T170111.v2.0/HLS.S30.T15SUR.2022071T170111.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUR.2022071T170111.v2.0/HLS.S30.T15SUR.2022071T170111.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUR.2022071T170111.v2.0/HLS.S30.T15SUR.2022071T170111.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUR.2022071T170111.v2.0/HLS.S30.T15SUR.2022071T170111.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUR.2022071T170111.v2.0/HLS.S30.T15SUR.2022071T170111.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUR.2022071T170111.v2.0/HLS.S30.T15SUR.2022071T170111.v2.0.Fmask.tif'}"
T15SUR,2,2022-06-20,75,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUR.2022171T165901.v2.0/HLS.S30.T15SUR.2022171T165901.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUR.2022171T165901.v2.0/HLS.S30.T15SUR.2022171T165901.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUR.2022171T165901.v2.0/HLS.S30.T15SUR.2022171T165901.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUR.2022171T165901.v2.0/HLS.S30.T15SUR.2022171T165901.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUR.2022171T165901.v2.0/HLS.S30.T15SUR.2022171T165901.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUR.2022171T165901.v2.0/HLS.S30.T15SUR.2022171T165901.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUR.2022171T165901.v2.0/HLS.S30.T15SUR.2022171T165901.v2.0.Fmask.tif'}"
T15SUR,0,2022-09-28,76,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUR.2022271T170111.v2.0/HLS.S30.T15SUR.2022271T170111.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUR.2022271T170111.v2.0/HLS.S30.T15SUR.2022271T170111.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUR.2022271T170111.v2.0/HLS.S30.T15SUR.2022271T170111.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUR.2022271T170111.v2.0/HLS.S30.T15SUR.2022271T170111.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUR.2022271T170111.v2.0/HLS.S30.T15SUR.2022271T170111.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUR.2022271T170111.v2.0/HLS.S30.T15SUR.2022271T170111.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUR.2022271T170111.v2.0/HLS.S30.T15SUR.2022271T170111.v2.0.Fmask.tif'}"
T15RUQ,0,2022-03-24,98,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUQ.2022083T164839.v2.0/HLS.S30.T15RUQ.2022083T164839.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUQ.2022083T164839.v2.0/HLS.S30.T15RUQ.2022083T164839.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUQ.2022083T164839.v2.0/HLS.S30.T15RUQ.2022083T164839.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUQ.2022083T164839.v2.0/HLS.S30.T15RUQ.2022083T164839.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUQ.2022083T164839.v2.0/HLS.S30.T15RUQ.2022083T164839.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUQ.2022083T164839.v2.0/HLS.S30.T15RUQ.2022083T164839.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUQ.2022083T164839.v2.0/HLS.S30.T15RUQ.2022083T164839.v2.0.Fmask.tif'}"
T15RUQ,0,2022-05-28,98,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUQ.2022148T164851.v2.0/HLS.S30.T15RUQ.2022148T164851.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUQ.2022148T164851.v2.0/HLS.S30.T15RUQ.2022148T164851.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUQ.2022148T164851.v2.0/HLS.S30.T15RUQ.2022148T164851.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUQ.2022148T164851.v2.0/HLS.S30.T15RUQ.2022148T164851.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUQ.2022148T164851.v2.0/HLS.S30.T15RUQ.2022148T164851.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUQ.2022148T164851.v2.0/HLS.S30.T15RUQ.2022148T164851.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUQ.2022148T164851.v2.0/HLS.S30.T15RUQ.2022148T164851.v2.0.Fmask.tif'}"
T15RUQ,0,2022-09-30,98,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUQ.2022273T165109.v2.0/HLS.S30.T15RUQ.2022273T165109.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUQ.2022273T165109.v2.0/HLS.S30.T15RUQ.2022273T165109.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUQ.2022273T165109.v2.0/HLS.S30.T15RUQ.2022273T165109.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUQ.2022273T165109.v2.0/HLS.S30.T15RUQ.2022273T165109.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUQ.2022273T165109.v2.0/HLS.S30.T15RUQ.2022273T165109.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUQ.2022273T165109.v2.0/HLS.S30.T15RUQ.2022273T165109.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUQ.2022273T165109.v2.0/HLS.S30.T15RUQ.2022273T165109.v2.0.Fmask.tif'}"
T15RUP,1,2022-03-24,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUP.2022083T164839.v2.0/HLS.S30.T15RUP.2022083T164839.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUP.2022083T164839.v2.0/HLS.S30.T15RUP.2022083T164839.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUP.2022083T164839.v2.0/HLS.S30.T15RUP.2022083T164839.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUP.2022083T164839.v2.0/HLS.S30.T15RUP.2022083T164839.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUP.2022083T164839.v2.0/HLS.S30.T15RUP.2022083T164839.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUP.2022083T164839.v2.0/HLS.S30.T15RUP.2022083T164839.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUP.2022083T164839.v2.0/HLS.S30.T15RUP.2022083T164839.v2.0.Fmask.tif'}"
T15RUP,4,2022-05-28,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUP.2022148T164851.v2.0/HLS.S30.T15RUP.2022148T164851.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUP.2022148T164851.v2.0/HLS.S30.T15RUP.2022148T164851.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUP.2022148T164851.v2.0/HLS.S30.T15RUP.2022148T164851.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUP.2022148T164851.v2.0/HLS.S30.T15RUP.2022148T164851.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUP.2022148T164851.v2.0/HLS.S30.T15RUP.2022148T164851.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUP.2022148T164851.v2.0/HLS.S30.T15RUP.2022148T164851.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUP.2022148T164851.v2.0/HLS.S30.T15RUP.2022148T164851.v2.0.Fmask.tif'}"
T15RUP,1,2022-09-30,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUP.2022273T165109.v2.0/HLS.S30.T15RUP.2022273T165109.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUP.2022273T165109.v2.0/HLS.S30.T15RUP.2022273T165109.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUP.2022273T165109.v2.0/HLS.S30.T15RUP.2022273T165109.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUP.2022273T165109.v2.0/HLS.S30.T15RUP.2022273T165109.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUP.2022273T165109.v2.0/HLS.S30.T15RUP.2022273T165109.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUP.2022273T165109.v2.0/HLS.S30.T15RUP.2022273T165109.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUP.2022273T165109.v2.0/HLS.S30.T15RUP.2022273T165109.v2.0.Fmask.tif'}"
T15RUN,1,2022-03-19,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUN.2022078T165021.v2.0/HLS.S30.T15RUN.2022078T165021.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUN.2022078T165021.v2.0/HLS.S30.T15RUN.2022078T165021.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUN.2022078T165021.v2.0/HLS.S30.T15RUN.2022078T165021.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUN.2022078T165021.v2.0/HLS.S30.T15RUN.2022078T165021.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUN.2022078T165021.v2.0/HLS.S30.T15RUN.2022078T165021.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUN.2022078T165021.v2.0/HLS.S30.T15RUN.2022078T165021.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUN.2022078T165021.v2.0/HLS.S30.T15RUN.2022078T165021.v2.0.Fmask.tif'}"
T15RUN,1,2022-04-08,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUN.2022098T164841.v2.0/HLS.S30.T15RUN.2022098T164841.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUN.2022098T164841.v2.0/HLS.S30.T15RUN.2022098T164841.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUN.2022098T164841.v2.0/HLS.S30.T15RUN.2022098T164841.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUN.2022098T164841.v2.0/HLS.S30.T15RUN.2022098T164841.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUN.2022098T164841.v2.0/HLS.S30.T15RUN.2022098T164841.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUN.2022098T164841.v2.0/HLS.S30.T15RUN.2022098T164841.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RUN.2022098T164841.v2.0/HLS.S30.T15RUN.2022098T164841.v2.0.Fmask.tif'}"
