tile,timestep,date,save_path,filename
T16SDB,1,2022-04-27,/data/tiles/HLS.S30.T16SDB.2022117T162829.v2.0/,HLS.S30.T16SDB.2022117T162829.v2.0
T16SDB,2,2022-09-24,/data/tiles/HLS.S30.T16SDB.2022267T162929.v2.0/,HLS.S30.T16SDB.2022267T162929.v2.0
T16SDD,0,2022-03-03,/data/tiles/HLS.S30.T16SDD.2022062T163201.v2.0/,HLS.S30.T16SDD.2022062T163201.v2.0
T16SDD,1,2022-04-27,/data/tiles/HLS.S30.T16SDD.2022117T162829.v2.0/,HLS.S30.T16SDD.2022117T162829.v2.0
T16SDD,2,2022-06-16,/data/tiles/HLS.S30.T16SDD.2022167T162839.v2.0/,HLS.S30.T16SDD.2022167T162839.v2.0
T16SDE,0,2022-03-03,/data/tiles/HLS.S30.T16SDE.2022062T163201.v2.0/,HLS.S30.T16SDE.2022062T163201.v2.0
T16SDE,1,2022-03-13,/data/tiles/HLS.S30.T16SDE.2022072T163051.v2.0/,HLS.S30.T16SDE.2022072T163051.v2.0
T16SDE,2,2022-09-29,/data/tiles/HLS.S30.T16SDE.2022272T163101.v2.0/,HLS.S30.T16SDE.2022272T163101.v2.0
T16SDF,0,2022-03-03,/data/tiles/HLS.S30.T16SDF.2022062T163201.v2.0/,HLS.S30.T16SDF.2022062T163201.v2.0
T16SDF,1,2022-06-21,/data/tiles/HLS.S30.T16SDF.2022172T162911.v2.0/,HLS.S30.T16SDF.2022172T162911.v2.0
T16SDF,2,2022-09-29,/data/tiles/HLS.S30.T16SDF.2022272T163101.v2.0/,HLS.S30.T16SDF.2022272T163101.v2.0
T16SDG,0,2022-04-27,/data/tiles/HLS.S30.T16SDG.2022117T162829.v2.0/,HLS.S30.T16SDG.2022117T162829.v2.0
T16SDG,1,2022-06-21,/data/tiles/HLS.S30.T16SDG.2022172T162911.v2.0/,HLS.S30.T16SDG.2022172T162911.v2.0
T16SDG,2,2022-07-21,/data/tiles/HLS.S30.T16SDG.2022202T162851.v2.0/,HLS.S30.T16SDG.2022202T162851.v2.0
T16SDH,0,2022-03-13,/data/tiles/HLS.S30.T16SDH.2022072T163051.v2.0/,HLS.S30.T16SDH.2022072T163051.v2.0
T16SDH,1,2022-07-21,/data/tiles/HLS.S30.T16SDH.2022202T162851.v2.0/,HLS.S30.T16SDH.2022202T162851.v2.0
T16SDH,2,2022-09-24,/data/tiles/HLS.S30.T16SDH.2022267T162929.v2.0/,HLS.S30.T16SDH.2022267T162929.v2.0
T16SDJ,0,2022-03-16,/data/tiles/HLS.S30.T16SDJ.2022075T164031.v2.0/,HLS.S30.T16SDJ.2022075T164031.v2.0
T16SDJ,1,2022-06-29,/data/tiles/HLS.S30.T16SDJ.2022180T163839.v2.0/,HLS.S30.T16SDJ.2022180T163839.v2.0
T16SDJ,2,2022-09-27,/data/tiles/HLS.S30.T16SDJ.2022270T164039.v2.0/,HLS.S30.T16SDJ.2022270T164039.v2.0
T16SEB,0,2022-03-10,/data/tiles/HLS.S30.T16SEB.2022069T162111.v2.0/,HLS.S30.T16SEB.2022069T162111.v2.0
T16SEB,1,2022-05-09,/data/tiles/HLS.S30.T16SEB.2022129T161831.v2.0/,HLS.S30.T16SEB.2022129T161831.v2.0
T16SEB,2,2022-09-26,/data/tiles/HLS.S30.T16SEB.2022269T162031.v2.0/,HLS.S30.T16SEB.2022269T162031.v2.0
T16SED,0,2022-03-03,/data/tiles/HLS.S30.T16SED.2022062T163201.v2.0/,HLS.S30.T16SED.2022062T163201.v2.0
T16SED,1,2022-04-27,/data/tiles/HLS.S30.T16SED.2022117T162829.v2.0/,HLS.S30.T16SED.2022117T162829.v2.0
T16SED,2,2022-09-19,/data/tiles/HLS.S30.T16SED.2022262T162951.v2.0/,HLS.S30.T16SED.2022262T162951.v2.0
T16SEE,0,2022-03-03,/data/tiles/HLS.S30.T16SEE.2022062T163201.v2.0/,HLS.S30.T16SEE.2022062T163201.v2.0
T16SEE,1,2022-05-17,/data/tiles/HLS.S30.T16SEE.2022137T162839.v2.0/,HLS.S30.T16SEE.2022137T162839.v2.0
T16SEE,2,2022-09-29,/data/tiles/HLS.S30.T16SEE.2022272T163101.v2.0/,HLS.S30.T16SEE.2022272T163101.v2.0
T16SEF,0,2022-03-03,/data/tiles/HLS.S30.T16SEF.2022062T163201.v2.0/,HLS.S30.T16SEF.2022062T163201.v2.0
T16SEF,1,2022-05-17,/data/tiles/HLS.S30.T16SEF.2022137T162839.v2.0/,HLS.S30.T16SEF.2022137T162839.v2.0
T16SEF,2,2022-09-29,/data/tiles/HLS.S30.T16SEF.2022272T163101.v2.0/,HLS.S30.T16SEF.2022272T163101.v2.0
T16SEG,0,2022-03-03,/data/tiles/HLS.S30.T16SEG.2022062T163201.v2.0/,HLS.S30.T16SEG.2022062T163201.v2.0
T16SEG,1,2022-05-17,/data/tiles/HLS.S30.T16SEG.2022137T162839.v2.0/,HLS.S30.T16SEG.2022137T162839.v2.0
T16SEG,2,2022-07-21,/data/tiles/HLS.S30.T16SEG.2022202T162851.v2.0/,HLS.S30.T16SEG.2022202T162851.v2.0
T16SEH,0,2022-03-13,/data/tiles/HLS.S30.T16SEH.2022072T163051.v2.0/,HLS.S30.T16SEH.2022072T163051.v2.0
T16SEH,1,2022-06-21,/data/tiles/HLS.S30.T16SEH.2022172T162911.v2.0/,HLS.S30.T16SEH.2022172T162911.v2.0
T16SEH,2,2022-09-19,/data/tiles/HLS.S30.T16SEH.2022262T162951.v2.0/,HLS.S30.T16SEH.2022262T162951.v2.0
T16SEJ,0,2022-05-17,/data/tiles/HLS.S30.T16SEJ.2022137T162839.v2.0/,HLS.S30.T16SEJ.2022137T162839.v2.0
T16SEJ,1,2022-06-21,/data/tiles/HLS.S30.T16SEJ.2022172T162911.v2.0/,HLS.S30.T16SEJ.2022172T162911.v2.0
T16SEJ,2,2022-07-21,/data/tiles/HLS.S30.T16SEJ.2022202T162851.v2.0/,HLS.S30.T16SEJ.2022202T162851.v2.0
T16SFA,0,2022-03-05,/data/tiles/HLS.S30.T16SFA.2022064T162039.v2.0/,HLS.S30.T16SFA.2022064T162039.v2.0
T16SFA,1,2022-04-19,/data/tiles/HLS.S30.T16SFA.2022109T161831.v2.0/,HLS.S30.T16SFA.2022109T161831.v2.0
T16SFA,2,2022-05-09,/data/tiles/HLS.S30.T16SFA.2022129T161831.v2.0/,HLS.S30.T16SFA.2022129T161831.v2.0
T16SFC,0,2022-03-10,/data/tiles/HLS.S30.T16SFC.2022069T162111.v2.0/,HLS.S30.T16SFC.2022069T162111.v2.0
T16SFC,1,2022-05-09,/data/tiles/HLS.S30.T16SFC.2022129T161831.v2.0/,HLS.S30.T16SFC.2022129T161831.v2.0
T16SFC,2,2022-09-26,/data/tiles/HLS.S30.T16SFC.2022269T162031.v2.0/,HLS.S30.T16SFC.2022269T162031.v2.0
T16SFE,0,2022-03-20,/data/tiles/HLS.S30.T16SFE.2022079T161951.v2.0/,HLS.S30.T16SFE.2022079T161951.v2.0
T16SFE,1,2022-09-01,/data/tiles/HLS.S30.T16SFE.2022244T161829.v2.0/,HLS.S30.T16SFE.2022244T161829.v2.0
T16SFE,2,2022-09-26,/data/tiles/HLS.S30.T16SFE.2022269T162031.v2.0/,HLS.S30.T16SFE.2022269T162031.v2.0
T16SFF,0,2022-03-20,/data/tiles/HLS.S30.T16SFF.2022079T161951.v2.0/,HLS.S30.T16SFF.2022079T161951.v2.0
T16SFF,1,2022-06-23,/data/tiles/HLS.S30.T16SFF.2022174T161839.v2.0/,HLS.S30.T16SFF.2022174T161839.v2.0
T16SFF,2,2022-09-26,/data/tiles/HLS.S30.T16SFF.2022269T162031.v2.0/,HLS.S30.T16SFF.2022269T162031.v2.0
T16SFG,0,2022-03-20,/data/tiles/HLS.S30.T16SFG.2022079T161951.v2.0/,HLS.S30.T16SFG.2022079T161951.v2.0
T16SFG,1,2022-07-23,/data/tiles/HLS.S30.T16SFG.2022204T161839.v2.0/,HLS.S30.T16SFG.2022204T161839.v2.0
T16SFG,2,2022-09-26,/data/tiles/HLS.S30.T16SFG.2022269T162031.v2.0/,HLS.S30.T16SFG.2022269T162031.v2.0
T16SFH,0,2022-03-28,/data/tiles/HLS.S30.T16SFH.2022087T162829.v2.0/,HLS.S30.T16SFH.2022087T162829.v2.0
T16SFH,1,2022-05-17,/data/tiles/HLS.S30.T16SFH.2022137T162839.v2.0/,HLS.S30.T16SFH.2022137T162839.v2.0
T16SFH,2,2022-09-19,/data/tiles/HLS.S30.T16SFH.2022262T162951.v2.0/,HLS.S30.T16SFH.2022262T162951.v2.0
T16SFJ,0,2022-04-27,/data/tiles/HLS.S30.T16SFJ.2022117T162829.v2.0/,HLS.S30.T16SFJ.2022117T162829.v2.0
T16SFJ,1,2022-05-17,/data/tiles/HLS.S30.T16SFJ.2022137T162839.v2.0/,HLS.S30.T16SFJ.2022137T162839.v2.0
T16SFJ,2,2022-06-21,/data/tiles/HLS.S30.T16SFJ.2022172T162911.v2.0/,HLS.S30.T16SFJ.2022172T162911.v2.0
T16SGA,0,2022-03-02,/data/tiles/HLS.S30.T16SGA.2022061T161059.v2.0/,HLS.S30.T16SGA.2022061T161059.v2.0
T16SGA,1,2022-05-11,/data/tiles/HLS.S30.T16SGA.2022131T160829.v2.0/,HLS.S30.T16SGA.2022131T160829.v2.0
T16SGA,2,2022-06-20,/data/tiles/HLS.S30.T16SGA.2022171T160829.v2.0/,HLS.S30.T16SGA.2022171T160829.v2.0
T16SGE,0,2022-03-20,/data/tiles/HLS.S30.T16SGE.2022079T161951.v2.0/,HLS.S30.T16SGE.2022079T161951.v2.0
T16SGE,1,2022-04-19,/data/tiles/HLS.S30.T16SGE.2022109T161831.v2.0/,HLS.S30.T16SGE.2022109T161831.v2.0
T16SGE,2,2022-09-21,/data/tiles/HLS.S30.T16SGE.2022264T161859.v2.0/,HLS.S30.T16SGE.2022264T161859.v2.0
T16SGJ,0,2022-03-05,/data/tiles/HLS.S30.T16SGJ.2022064T162039.v2.0/,HLS.S30.T16SGJ.2022064T162039.v2.0
T16SGJ,1,2022-06-03,/data/tiles/HLS.S30.T16SGJ.2022154T161829.v2.0/,HLS.S30.T16SGJ.2022154T161829.v2.0
T16SGJ,2,2022-06-23,/data/tiles/HLS.S30.T16SGJ.2022174T161839.v2.0/,HLS.S30.T16SGJ.2022174T161839.v2.0
T16TBK,0,2022-03-14,/data/tiles/HLS.S30.T16TBK.2022073T164939.v2.0/,HLS.S30.T16TBK.2022073T164939.v2.0
T16TBK,1,2022-07-12,/data/tiles/HLS.S30.T16TBK.2022193T164849.v2.0/,HLS.S30.T16TBK.2022193T164849.v2.0
T16TBK,2,2022-09-30,/data/tiles/HLS.S30.T16TBK.2022273T165109.v2.0/,HLS.S30.T16TBK.2022273T165109.v2.0
T16TBL,0,2022-05-13,/data/tiles/HLS.S30.T16TBL.2022133T164839.v2.0/,HLS.S30.T16TBL.2022133T164839.v2.0
T16TBL,1,2022-07-12,/data/tiles/HLS.S30.T16TBL.2022193T164849.v2.0/,HLS.S30.T16TBL.2022193T164849.v2.0
T16TBL,2,2022-09-30,/data/tiles/HLS.S30.T16TBL.2022273T165109.v2.0/,HLS.S30.T16TBL.2022273T165109.v2.0
T16TBM,0,2022-05-13,/data/tiles/HLS.S30.T16TBM.2022133T164839.v2.0/,HLS.S30.T16TBM.2022133T164839.v2.0
T16TBM,1,2022-06-27,/data/tiles/HLS.S30.T16TBM.2022178T164851.v2.0/,HLS.S30.T16TBM.2022178T164851.v2.0
T16TBM,2,2022-08-31,/data/tiles/HLS.S30.T16TBM.2022243T164839.v2.0/,HLS.S30.T16TBM.2022243T164839.v2.0
T16TCK,0,2022-06-14,/data/tiles/HLS.S30.T16TCK.2022165T163911.v2.0/,HLS.S30.T16TCK.2022165T163911.v2.0
T16TCK,1,2022-06-19,/data/tiles/HLS.S30.T16TCK.2022170T163839.v2.0/,HLS.S30.T16TCK.2022170T163839.v2.0
T16TCK,2,2022-06-29,/data/tiles/HLS.S30.T16TCK.2022180T163839.v2.0/,HLS.S30.T16TCK.2022180T163839.v2.0
T16TCL,0,2022-03-21,/data/tiles/HLS.S30.T16TCL.2022080T163859.v2.0/,HLS.S30.T16TCL.2022080T163859.v2.0
T16TCL,1,2022-06-29,/data/tiles/HLS.S30.T16TCL.2022180T163839.v2.0/,HLS.S30.T16TCL.2022180T163839.v2.0
T16TCL,2,2022-07-14,/data/tiles/HLS.S30.T16TCL.2022195T163911.v2.0/,HLS.S30.T16TCL.2022195T163911.v2.0
T16TCM,0,2022-06-14,/data/tiles/HLS.S30.T16TCM.2022165T163911.v2.0/,HLS.S30.T16TCM.2022165T163911.v2.0
T16TCM,1,2022-07-09,/data/tiles/HLS.S30.T16TCM.2022190T163839.v2.0/,HLS.S30.T16TCM.2022190T163839.v2.0
T16TCM,2,2022-07-14,/data/tiles/HLS.S30.T16TCM.2022195T163911.v2.0/,HLS.S30.T16TCM.2022195T163911.v2.0
T16TCN,0,2022-05-13,/data/tiles/HLS.S30.T16TCN.2022133T164839.v2.0/,HLS.S30.T16TCN.2022133T164839.v2.0
T16TCN,1,2022-06-27,/data/tiles/HLS.S30.T16TCN.2022178T164851.v2.0/,HLS.S30.T16TCN.2022178T164851.v2.0
T16TCN,2,2022-09-30,/data/tiles/HLS.S30.T16TCN.2022273T165109.v2.0/,HLS.S30.T16TCN.2022273T165109.v2.0
T16TCP,0,2022-06-17,/data/tiles/HLS.S30.T16TCP.2022168T164851.v2.0/,HLS.S30.T16TCP.2022168T164851.v2.0
T16TCP,1,2022-06-22,/data/tiles/HLS.S30.T16TCP.2022173T164849.v2.0/,HLS.S30.T16TCP.2022173T164849.v2.0
T16TCP,2,2022-06-27,/data/tiles/HLS.S30.T16TCP.2022178T164851.v2.0/,HLS.S30.T16TCP.2022178T164851.v2.0
T16TCQ,0,2022-05-13,/data/tiles/HLS.S30.T16TCQ.2022133T164839.v2.0/,HLS.S30.T16TCQ.2022133T164839.v2.0
T16TCQ,1,2022-06-27,/data/tiles/HLS.S30.T16TCQ.2022178T164851.v2.0/,HLS.S30.T16TCQ.2022178T164851.v2.0
T16TCQ,2,2022-09-30,/data/tiles/HLS.S30.T16TCQ.2022273T165109.v2.0/,HLS.S30.T16TCQ.2022273T165109.v2.0
T16TDK,0,2022-03-16,/data/tiles/HLS.S30.T16TDK.2022075T164031.v2.0/,HLS.S30.T16TDK.2022075T164031.v2.0
T16TDK,1,2022-07-14,/data/tiles/HLS.S30.T16TDK.2022195T163911.v2.0/,HLS.S30.T16TDK.2022195T163911.v2.0
T16TDK,2,2022-09-27,/data/tiles/HLS.S30.T16TDK.2022270T164039.v2.0/,HLS.S30.T16TDK.2022270T164039.v2.0
T16TDL,0,2022-03-21,/data/tiles/HLS.S30.T16TDL.2022080T163859.v2.0/,HLS.S30.T16TDL.2022080T163859.v2.0
T16TDL,1,2022-07-09,/data/tiles/HLS.S30.T16TDL.2022190T163839.v2.0/,HLS.S30.T16TDL.2022190T163839.v2.0
T16TDL,2,2022-08-18,/data/tiles/HLS.S30.T16TDL.2022230T163839.v2.0/,HLS.S30.T16TDL.2022230T163839.v2.0
T16TDM,0,2022-06-14,/data/tiles/HLS.S30.T16TDM.2022165T163911.v2.0/,HLS.S30.T16TDM.2022165T163911.v2.0
T16TDM,1,2022-06-29,/data/tiles/HLS.S30.T16TDM.2022180T163839.v2.0/,HLS.S30.T16TDM.2022180T163839.v2.0
T16TDM,2,2022-07-09,/data/tiles/HLS.S30.T16TDM.2022190T163839.v2.0/,HLS.S30.T16TDM.2022190T163839.v2.0
T16TDP,0,2022-06-09,/data/tiles/HLS.S30.T16TDP.2022160T163839.v2.0/,HLS.S30.T16TDP.2022160T163839.v2.0
T16TDP,1,2022-07-09,/data/tiles/HLS.S30.T16TDP.2022190T163839.v2.0/,HLS.S30.T16TDP.2022190T163839.v2.0
T16TDP,2,2022-07-14,/data/tiles/HLS.S30.T16TDP.2022195T163911.v2.0/,HLS.S30.T16TDP.2022195T163911.v2.0
T16TDQ,0,2022-05-15,/data/tiles/HLS.S30.T16TDQ.2022135T163841.v2.0/,HLS.S30.T16TDQ.2022135T163841.v2.0
T16TDQ,1,2022-07-09,/data/tiles/HLS.S30.T16TDQ.2022190T163839.v2.0/,HLS.S30.T16TDQ.2022190T163839.v2.0
T16TDQ,2,2022-07-14,/data/tiles/HLS.S30.T16TDQ.2022195T163911.v2.0/,HLS.S30.T16TDQ.2022195T163911.v2.0
T16TDR,0,2022-04-28,/data/tiles/HLS.S30.T16TDR.2022118T164851.v2.0/,HLS.S30.T16TDR.2022118T164851.v2.0
T16TDR,1,2022-07-14,/data/tiles/HLS.S30.T16TDR.2022195T163911.v2.0/,HLS.S30.T16TDR.2022195T163911.v2.0
T16TDR,2,2022-09-30,/data/tiles/HLS.S30.T16TDR.2022273T165109.v2.0/,HLS.S30.T16TDR.2022273T165109.v2.0
T16TEK,0,2022-04-27,/data/tiles/HLS.S30.T16TEK.2022117T162829.v2.0/,HLS.S30.T16TEK.2022117T162829.v2.0
T16TEK,1,2022-06-21,/data/tiles/HLS.S30.T16TEK.2022172T162911.v2.0/,HLS.S30.T16TEK.2022172T162911.v2.0
T16TEK,2,2022-07-21,/data/tiles/HLS.S30.T16TEK.2022202T162851.v2.0/,HLS.S30.T16TEK.2022202T162851.v2.0
T16TEL,0,2022-04-27,/data/tiles/HLS.S30.T16TEL.2022117T162829.v2.0/,HLS.S30.T16TEL.2022117T162829.v2.0
T16TEL,1,2022-06-21,/data/tiles/HLS.S30.T16TEL.2022172T162911.v2.0/,HLS.S30.T16TEL.2022172T162911.v2.0
T16TEL,2,2022-09-14,/data/tiles/HLS.S30.T16TEL.2022257T162839.v2.0/,HLS.S30.T16TEL.2022257T162839.v2.0
T16TEM,0,2022-05-07,/data/tiles/HLS.S30.T16TEM.2022127T162829.v2.0/,HLS.S30.T16TEM.2022127T162829.v2.0
T16TEM,1,2022-06-16,/data/tiles/HLS.S30.T16TEM.2022167T162839.v2.0/,HLS.S30.T16TEM.2022167T162839.v2.0
T16TEM,2,2022-07-21,/data/tiles/HLS.S30.T16TEM.2022202T162851.v2.0/,HLS.S30.T16TEM.2022202T162851.v2.0
T16TEN,0,2022-04-17,/data/tiles/HLS.S30.T16TEN.2022107T162829.v2.0/,HLS.S30.T16TEN.2022107T162829.v2.0
T16TEN,1,2022-06-21,/data/tiles/HLS.S30.T16TEN.2022172T162911.v2.0/,HLS.S30.T16TEN.2022172T162911.v2.0
T16TEN,2,2022-09-19,/data/tiles/HLS.S30.T16TEN.2022262T162951.v2.0/,HLS.S30.T16TEN.2022262T162951.v2.0
T16TEP,0,2022-04-10,/data/tiles/HLS.S30.T16TEP.2022100T163839.v2.0/,HLS.S30.T16TEP.2022100T163839.v2.0
T16TEP,1,2022-06-24,/data/tiles/HLS.S30.T16TEP.2022175T163911.v2.0/,HLS.S30.T16TEP.2022175T163911.v2.0
T16TEP,2,2022-08-18,/data/tiles/HLS.S30.T16TEP.2022230T163839.v2.0/,HLS.S30.T16TEP.2022230T163839.v2.0
T16TEQ,0,2022-04-10,/data/tiles/HLS.S30.T16TEQ.2022100T163839.v2.0/,HLS.S30.T16TEQ.2022100T163839.v2.0
T16TEQ,1,2022-07-09,/data/tiles/HLS.S30.T16TEQ.2022190T163839.v2.0/,HLS.S30.T16TEQ.2022190T163839.v2.0
T16TEQ,2,2022-07-14,/data/tiles/HLS.S30.T16TEQ.2022195T163911.v2.0/,HLS.S30.T16TEQ.2022195T163911.v2.0
T16TFK,0,2022-04-17,/data/tiles/HLS.S30.T16TFK.2022107T162829.v2.0/,HLS.S30.T16TFK.2022107T162829.v2.0
T16TFK,1,2022-06-21,/data/tiles/HLS.S30.T16TFK.2022172T162911.v2.0/,HLS.S30.T16TFK.2022172T162911.v2.0
T16TFK,2,2022-07-21,/data/tiles/HLS.S30.T16TFK.2022202T162851.v2.0/,HLS.S30.T16TFK.2022202T162851.v2.0
T16TFL,0,2022-04-17,/data/tiles/HLS.S30.T16TFL.2022107T162829.v2.0/,HLS.S30.T16TFL.2022107T162829.v2.0
T16TFL,1,2022-06-21,/data/tiles/HLS.S30.T16TFL.2022172T162911.v2.0/,HLS.S30.T16TFL.2022172T162911.v2.0
T16TFL,2,2022-09-14,/data/tiles/HLS.S30.T16TFL.2022257T162839.v2.0/,HLS.S30.T16TFL.2022257T162839.v2.0
T16TFM,0,2022-04-12,/data/tiles/HLS.S30.T16TFM.2022102T162841.v2.0/,HLS.S30.T16TFM.2022102T162841.v2.0
T16TFM,1,2022-06-16,/data/tiles/HLS.S30.T16TFM.2022167T162839.v2.0/,HLS.S30.T16TFM.2022167T162839.v2.0
T16TFM,2,2022-09-14,/data/tiles/HLS.S30.T16TFM.2022257T162839.v2.0/,HLS.S30.T16TFM.2022257T162839.v2.0
T16TFN,0,2022-04-12,/data/tiles/HLS.S30.T16TFN.2022102T162841.v2.0/,HLS.S30.T16TFN.2022102T162841.v2.0
T16TFN,1,2022-06-16,/data/tiles/HLS.S30.T16TFN.2022167T162839.v2.0/,HLS.S30.T16TFN.2022167T162839.v2.0
T16TFN,2,2022-06-21,/data/tiles/HLS.S30.T16TFN.2022172T162911.v2.0/,HLS.S30.T16TFN.2022172T162911.v2.0
T16TFP,0,2022-05-07,/data/tiles/HLS.S30.T16TFP.2022127T162829.v2.0/,HLS.S30.T16TFP.2022127T162829.v2.0
T16TFP,1,2022-06-16,/data/tiles/HLS.S30.T16TFP.2022167T162839.v2.0/,HLS.S30.T16TFP.2022167T162839.v2.0
T16TFP,2,2022-09-09,/data/tiles/HLS.S30.T16TFP.2022252T162841.v2.0/,HLS.S30.T16TFP.2022252T162841.v2.0
T16TFQ,0,2022-05-07,/data/tiles/HLS.S30.T16TFQ.2022127T162829.v2.0/,HLS.S30.T16TFQ.2022127T162829.v2.0
T16TFQ,1,2022-08-10,/data/tiles/HLS.S30.T16TFQ.2022222T162911.v2.0/,HLS.S30.T16TFQ.2022222T162911.v2.0
T16TFQ,2,2022-09-29,/data/tiles/HLS.S30.T16TFQ.2022272T163101.v2.0/,HLS.S30.T16TFQ.2022272T163101.v2.0
T16TFR,0,2022-03-08,/data/tiles/HLS.S30.T16TFR.2022067T163029.v2.0/,HLS.S30.T16TFR.2022067T163029.v2.0
T16TFR,1,2022-06-16,/data/tiles/HLS.S30.T16TFR.2022167T162839.v2.0/,HLS.S30.T16TFR.2022167T162839.v2.0
T16TFR,2,2022-09-09,/data/tiles/HLS.S30.T16TFR.2022252T162841.v2.0/,HLS.S30.T16TFR.2022252T162841.v2.0
T16TFS,0,2022-04-10,/data/tiles/HLS.S30.T16TFS.2022100T163839.v2.0/,HLS.S30.T16TFS.2022100T163839.v2.0
T16TFS,1,2022-07-09,/data/tiles/HLS.S30.T16TFS.2022190T163839.v2.0/,HLS.S30.T16TFS.2022190T163839.v2.0
T16TFS,2,2022-09-09,/data/tiles/HLS.S30.T16TFS.2022252T162841.v2.0/,HLS.S30.T16TFS.2022252T162841.v2.0
T16TGK,0,2022-04-14,/data/tiles/HLS.S30.T16TGK.2022104T161829.v2.0/,HLS.S30.T16TGK.2022104T161829.v2.0
T16TGK,1,2022-06-03,/data/tiles/HLS.S30.T16TGK.2022154T161829.v2.0/,HLS.S30.T16TGK.2022154T161829.v2.0
T16TGK,2,2022-07-03,/data/tiles/HLS.S30.T16TGK.2022184T161839.v2.0/,HLS.S30.T16TGK.2022184T161839.v2.0
T16TGL,0,2022-04-14,/data/tiles/HLS.S30.T16TGL.2022104T161829.v2.0/,HLS.S30.T16TGL.2022104T161829.v2.0
T16TGL,1,2022-06-18,/data/tiles/HLS.S30.T16TGL.2022169T161841.v2.0/,HLS.S30.T16TGL.2022169T161841.v2.0
T16TGL,2,2022-09-01,/data/tiles/HLS.S30.T16TGL.2022244T161829.v2.0/,HLS.S30.T16TGL.2022244T161829.v2.0
T16TGM,0,2022-03-20,/data/tiles/HLS.S30.T16TGM.2022079T161951.v2.0/,HLS.S30.T16TGM.2022079T161951.v2.0
T16TGM,1,2022-06-18,/data/tiles/HLS.S30.T16TGM.2022169T161841.v2.0/,HLS.S30.T16TGM.2022169T161841.v2.0
T16TGM,2,2022-09-01,/data/tiles/HLS.S30.T16TGM.2022244T161829.v2.0/,HLS.S30.T16TGM.2022244T161829.v2.0
T16TGN,0,2022-04-12,/data/tiles/HLS.S30.T16TGN.2022102T162841.v2.0/,HLS.S30.T16TGN.2022102T162841.v2.0
T16TGN,1,2022-06-16,/data/tiles/HLS.S30.T16TGN.2022167T162839.v2.0/,HLS.S30.T16TGN.2022167T162839.v2.0
T16TGN,2,2022-06-21,/data/tiles/HLS.S30.T16TGN.2022172T162911.v2.0/,HLS.S30.T16TGN.2022172T162911.v2.0
T16TGP,0,2022-05-07,/data/tiles/HLS.S30.T16TGP.2022127T162829.v2.0/,HLS.S30.T16TGP.2022127T162829.v2.0
T16TGP,1,2022-06-21,/data/tiles/HLS.S30.T16TGP.2022172T162911.v2.0/,HLS.S30.T16TGP.2022172T162911.v2.0
T16TGP,2,2022-09-09,/data/tiles/HLS.S30.T16TGP.2022252T162841.v2.0/,HLS.S30.T16TGP.2022252T162841.v2.0
T16TGQ,0,2022-05-07,/data/tiles/HLS.S30.T16TGQ.2022127T162829.v2.0/,HLS.S30.T16TGQ.2022127T162829.v2.0
T16TGQ,1,2022-08-10,/data/tiles/HLS.S30.T16TGQ.2022222T162911.v2.0/,HLS.S30.T16TGQ.2022222T162911.v2.0
T16TGQ,2,2022-09-29,/data/tiles/HLS.S30.T16TGQ.2022272T163101.v2.0/,HLS.S30.T16TGQ.2022272T163101.v2.0
T16TGR,0,2022-03-08,/data/tiles/HLS.S30.T16TGR.2022067T163029.v2.0/,HLS.S30.T16TGR.2022067T163029.v2.0
T16TGR,1,2022-07-21,/data/tiles/HLS.S30.T16TGR.2022202T162851.v2.0/,HLS.S30.T16TGR.2022202T162851.v2.0
T16TGR,2,2022-09-29,/data/tiles/HLS.S30.T16TGR.2022272T163101.v2.0/,HLS.S30.T16TGR.2022272T163101.v2.0
T17RKP,0,2022-03-02,/data/tiles/HLS.S30.T17RKP.2022061T161059.v2.0/,HLS.S30.T17RKP.2022061T161059.v2.0
T17RKP,1,2022-04-11,/data/tiles/HLS.S30.T17RKP.2022101T160819.v2.0/,HLS.S30.T17RKP.2022101T160819.v2.0
T17RKP,2,2022-09-23,/data/tiles/HLS.S30.T17RKP.2022266T161001.v2.0/,HLS.S30.T17RKP.2022266T161001.v2.0
T17RKQ,0,2022-03-27,/data/tiles/HLS.S30.T17RKQ.2022086T160901.v2.0/,HLS.S30.T17RKQ.2022086T160901.v2.0
T17RKQ,1,2022-05-11,/data/tiles/HLS.S30.T17RKQ.2022131T160829.v2.0/,HLS.S30.T17RKQ.2022131T160829.v2.0
T17RKQ,2,2022-09-23,/data/tiles/HLS.S30.T17RKQ.2022266T161001.v2.0/,HLS.S30.T17RKQ.2022266T161001.v2.0
T17RLM,0,2022-03-04,/data/tiles/HLS.S30.T17RLM.2022063T160151.v2.0/,HLS.S30.T17RLM.2022063T160151.v2.0
T17RLM,1,2022-03-29,/data/tiles/HLS.S30.T17RLM.2022088T155819.v2.0/,HLS.S30.T17RLM.2022088T155819.v2.0
T17RLM,2,2022-04-08,/data/tiles/HLS.S30.T17RLM.2022098T155819.v2.0/,HLS.S30.T17RLM.2022098T155819.v2.0
T17RLN,0,2022-03-04,/data/tiles/HLS.S30.T17RLN.2022063T160151.v2.0/,HLS.S30.T17RLN.2022063T160151.v2.0
T17RLN,1,2022-04-03,/data/tiles/HLS.S30.T17RLN.2022093T155821.v2.0/,HLS.S30.T17RLN.2022093T155821.v2.0
